location_name,Month,TotalDevices,CENTER_ID,BldgGroupID,BldgGroupName,Group,Region
Tanger Outlets Mebane,2019-09-01,9445,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-10-01,8749,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-11-01,15715,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2019-12-01,16453,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-01-01,9214,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-02-01,8578,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-03-01,4989,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-04-01,413,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-05-01,3368,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-06-01,8333,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-07-01,8787,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-08-01,9676,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-09-01,8564,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-10-01,8444,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-11-01,11203,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2020-12-01,13178,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-01-01,6421,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-02-01,5151,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-03-01,8413,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-04-01,8694,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-05-01,8710,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-06-01,7040,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-07-01,8918,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-08-01,10017,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-09-01,6038,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-10-01,7347,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-11-01,11310,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Mebane,2021-12-01,12905,MEBAN1,MEBAN1,Mebane Outlet Center,Drive-By Destinations,South
Tanger Outlets Myrtle Beach Hwy 17,2019-01-01,11040,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-02-01,11424,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-03-01,20770,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-04-01,29703,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-05-01,21346,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-06-01,38514,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-07-01,50529,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-08-01,42576,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-09-01,15805,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-10-01,17561,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-11-01,27877,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2019-12-01,24123,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-01-01,14974,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-02-01,14177,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-03-01,10089,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-04-01,1057,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-05-01,16063,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-06-01,33782,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-07-01,30718,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-08-01,25650,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-09-01,22266,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-10-01,19679,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-11-01,21420,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2020-12-01,22218,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-01-01,12583,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-02-01,10471,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-03-01,19202,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-04-01,24953,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-05-01,22477,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-06-01,29432,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-07-01,38814,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-08-01,27831,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-09-01,15230,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-10-01,15887,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-11-01,20947,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 17,2021-12-01,20117,MYRTL1,MYRTL1,Myrtle Beach 17 Outlet Center,Tourist Centers,South
Tanger Outlets Myrtle Beach Hwy 501,2019-01-01,9941,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-02-01,10442,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-03-01,16364,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-04-01,19701,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-05-01,15743,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-06-01,23436,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-07-01,29030,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-08-01,27744,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-09-01,13036,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-10-01,15289,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-11-01,19840,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2019-12-01,18973,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-01-01,14697,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-02-01,13974,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-03-01,9487,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-04-01,1840,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-05-01,12058,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-06-01,23087,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-07-01,20689,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-08-01,18109,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-09-01,16409,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-10-01,15556,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-11-01,16460,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2020-12-01,18242,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-01-01,12835,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-02-01,11484,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-03-01,18553,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-04-01,19989,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-05-01,17684,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-06-01,19092,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-07-01,26393,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-08-01,22845,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-09-01,13025,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-10-01,14405,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-11-01,17621,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets Myrtle Beach Hwy 501,2021-12-01,17585,MYRTL2,MYRTL2,Myrtle Beach 501 Outlet Center,Blended (Tourist and Regional),South
Tanger Outlets National Harbor,2019-01-01,9162,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-02-01,8153,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-03-01,11032,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-04-01,12325,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-05-01,12599,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-06-01,12430,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-07-01,12193,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-08-01,13327,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-09-01,10439,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-10-01,8010,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-11-01,10728,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2019-12-01,13257,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-01-01,8425,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-02-01,7203,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-03-01,3779,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-04-01,774,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-05-01,1250,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-06-01,4409,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-07-01,6765,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-08-01,6755,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-09-01,6487,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-10-01,6181,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-11-01,6547,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2020-12-01,8111,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-01-01,4715,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-02-01,3560,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-03-01,5988,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-04-01,6415,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-05-01,7386,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-06-01,6246,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-07-01,10204,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-08-01,10785,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-09-01,7305,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-10-01,7609,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-11-01,11074,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets National Harbor,2021-12-01,12629,NATIO1,NATIO1,National Harbor Outlet Center,Blended (Tourist and Regional),North
Tanger Outlets Phoenix Glendale,2019-01-01,12306,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-02-01,11657,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-03-01,17309,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-04-01,14325,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-05-01,15312,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-06-01,14096,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-07-01,16199,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-08-01,13757,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-09-01,11940,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-10-01,13030,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-11-01,18283,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2019-12-01,22861,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-01-01,17553,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-02-01,15165,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-03-01,8120,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-04-01,553,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-05-01,5140,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-06-01,10044,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-07-01,8914,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-08-01,9536,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-09-01,12163,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-10-01,12626,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-11-01,13653,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2020-12-01,18388,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-01-01,11821,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-02-01,11748,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-03-01,17047,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-04-01,14023,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-05-01,15680,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-06-01,10974,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-07-01,15332,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-08-01,12251,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-09-01,10624,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-10-01,13669,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-11-01,17406,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Phoenix Glendale,2021-12-01,21606,WGATE1,WGATE1,Westgate Outlet,Blended (Tourist and Regional),South
Tanger Outlets Pittsburgh,2019-01-01,3822,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-02-01,4651,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-03-01,7332,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-04-01,8732,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-05-01,8981,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-06-01,8793,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-07-01,9544,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-08-01,16493,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-09-01,7190,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-10-01,6970,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-11-01,13263,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2019-12-01,12476,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-01-01,6420,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-02-01,6046,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-03-01,3419,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-04-01,137,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-05-01,3416,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-06-01,9537,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-07-01,8421,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-08-01,13595,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-09-01,8242,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-10-01,6956,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-11-01,9947,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2020-12-01,8891,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-01-01,4789,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-02-01,3873,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-03-01,7869,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-04-01,7059,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-05-01,7861,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-06-01,5471,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-07-01,7839,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-08-01,11420,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-09-01,4987,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
Tanger Outlets Pittsburgh,2021-10-01,5506,PITTS1,PITTS1,Pittsburgh Outlet Center,Regional Destinations,North
